fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,cos(fixed_acidity+volatile_acidity),cos(fixed_acidity+citric_acid),cos(fixed_acidity+residual_sugar),cos(fixed_acidity+chlorides),cos(fixed_acidity+free_sulfur_dioxide),cos(fixed_acidity+total_sulfur_dioxide),cos(fixed_acidity+density),cos(fixed_acidity+pH),cos(fixed_acidity+sulphates),cos(fixed_acidity+alcohol),cos(volatile_acidity+citric_acid),cos(volatile_acidity+residual_sugar),cos(volatile_acidity+chlorides),cos(volatile_acidity+free_sulfur_dioxide),cos(volatile_acidity+total_sulfur_dioxide),cos(volatile_acidity+density),cos(volatile_acidity+pH),cos(volatile_acidity+sulphates),cos(volatile_acidity+alcohol),cos(citric_acid+residual_sugar),cos(citric_acid+chlorides),cos(citric_acid+free_sulfur_dioxide),cos(citric_acid+total_sulfur_dioxide),cos(citric_acid+density),cos(citric_acid+pH),cos(citric_acid+sulphates),cos(citric_acid+alcohol),cos(residual_sugar+chlorides),cos(residual_sugar+free_sulfur_dioxide),cos(residual_sugar+total_sulfur_dioxide),cos(residual_sugar+density),cos(residual_sugar+pH),cos(residual_sugar+sulphates),cos(residual_sugar+alcohol),cos(chlorides+free_sulfur_dioxide),cos(chlorides+total_sulfur_dioxide),cos(chlorides+density),cos(chlorides+pH),cos(chlorides+sulphates),cos(chlorides+alcohol),cos(free_sulfur_dioxide+total_sulfur_dioxide),cos(free_sulfur_dioxide+density),cos(free_sulfur_dioxide+pH),cos(free_sulfur_dioxide+sulphates),cos(free_sulfur_dioxide+alcohol),cos(total_sulfur_dioxide+density),cos(total_sulfur_dioxide+pH),cos(total_sulfur_dioxide+sulphates),cos(total_sulfur_dioxide+alcohol),cos(density+pH),cos(density+sulphates),cos(density+alcohol),cos(pH+sulphates),cos(pH+alcohol),cos(sulphates+alcohol)
11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,0.5007159772707912,0.5433527633267751,0.3775665710972933,0.18829491104378873,0.3149009076879342,0.43774896089470705,0.892015930939001,-0.2014451160871809,0.7671752591615757,-0.354093793396359,0.629412026573697,-0.9974383404070185,0.8751744744262013,-0.9999885855671581,-0.9905591287818749,0.1528349840283787,-0.8686094366471648,0.371659872260533,0.9989250756942408,-0.9997668877129283,0.8499004402698316,-0.9989776578286707,-0.9961726396784274,0.10325197995893465,-0.8427593539586935,0.32479628443877623,0.9999934137871648,-0.9184736963656609,0.6087037053392187,0.49834125948531155,-0.8748029688997415,0.9236933528731104,-0.9614943580602988,-0.5751872690824027,-0.9428286895055271,-0.8904245539474204,0.46924563312698486,-0.9832279669823555,0.6562185097387998,0.9281553745272,0.5551133015206257,-0.8405048191461262,0.947212187224462,-0.9410003364789378,-0.628519086319688,-0.9048194568411343,0.8964464396448513,-0.9775107561383232,-0.5200474671397309,-0.457364219032075,-0.19530033540438682,0.8623064808736539,-0.6460430401349588,-0.9330619250616731,0.9542576426362255
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,0.5596651057060105,0.9502325919585296,-0.984687855794127,0.908207760976175,-0.7811230330551143,0.9950924405655388,0.25484908714690935,-0.8108331849671466,0.5842711124011549,-0.36976826386317313,0.7899922314973651,-0.8686094366471648,0.7144210340559314,-0.9456695318260206,0.9703616456663992,-0.08538956332123529,-0.5666125708436437,0.2771208750565576,-0.03556678465140693,-0.9899924966004454,0.9933947843142158,-0.5477292602242685,0.9147423578045313,0.5434204376769701,-0.9528182145943047,0.8080275083121519,-0.6408264175949933,-0.9996464362240485,0.4241790073369969,-0.8485702747846052,-0.6564468532772914,0.9861186637925126,-0.8830812832650261,0.7427491727036695,-0.6401148541709696,0.9550622690215046,0.44350569577708016,-0.91169426140427,0.7350879023813413,-0.5485042164924505,-0.16299078079570548,-0.999986782904261,0.7758461339452175,-0.9354915930150332,0.9932880410042931,0.8362634076405449,-0.9942253782296134,0.9771736488778002,-0.8963650350990852,-0.262969727502433,-0.05546519502089776,0.2962038771192679,-0.5910734367830315,0.3775665710972933,-0.06552730290100323
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,0.10423602686569687,0.05439884682021233,0.8058839576404507,-0.2730617338520786,0.8152110331806943,-0.9981895100953397,0.565884550954375,0.3023593987747328,0.31876450920445026,-0.8817917275413242,0.5816830894638836,-0.9991351502732795,0.8144590847870377,-0.9983462274487422,0.8167513032223337,0.07364958132284459,-0.8318257152467456,0.34364574631604705,0.3934908663478909,-0.9958083245390612,0.8424401861706116,-0.9942253782296134,0.7868931024515865,0.1234009734548797,-0.8585264337421017,0.3901516843082303,0.34705182922843825,-0.9120286910713458,0.4543874744042692,0.0857293453411282,-0.8980467511345596,0.8990570378107678,-0.9841275769785145,0.594920663309892,-0.905381406657473,0.543631646427482,0.4392074835425147,-0.9785680913383252,0.6682071351057868,0.02342356996322153,0.10158570369662134,-0.904938644091816,0.8919701705872644,-0.9868290075947677,0.6076461730768479,0.9930509735234677,-0.517704130303737,0.9229817951393268,-0.9358321091183142,-0.4664816843962301,-0.14576251253082562,0.78426198716577,-0.6906510965605076,0.0071668797991832804,0.5846314504470909
7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,0.06892693919795367,0.3930825735649416,-0.9477216021311119,0.6178312995547124,-0.9241328000731296,0.13937617404989003,-0.2399539025657994,-0.5774274899507524,0.13358114114169023,-0.7023970575027135,0.5105259326622301,-0.8975599780030679,0.7158190364320782,-0.9663328723448336,0.008016633231914209,-0.11027891594495057,-0.6797259846964216,0.26267771404321333,-0.7898560760305213,-0.7027130767735539,0.9056017320794529,-0.997205430865212,-0.3211876142245415,0.2226153561807239,-0.8830812832650261,0.5652995311603544,-0.9475798039779932,-0.4944514923192324,0.004425697988050786,0.9694593666699876,-0.9894635772710734,0.5376192258309556,-0.8670267214458025,0.3934908663478909,-0.9438242785460603,-0.5555159022379181,0.4675315998670811,-0.9744791538846489,0.7596640259401933,-0.9980021524648598,0.8920048697881602,-0.8410786591559652,0.9592753929358835,-0.9810046215940664,0.9006401723847685,0.31391789280557497,0.5129140373898827,-0.05695244755747406,0.6455637592987364,-0.4223977149882906,-0.04548797163239614,-0.5640433684413403,-0.7259323042001402,0.9935511246362645,-0.8280240234935596
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,-0.7483521614328466,-0.5936397591772234,0.5682896297679736,-0.859133619646642,-0.22633707568091363,-0.06367810232220862,-0.09950932612673632,0.8709669799644405,-0.2624634655510413,-0.07956356727854007,0.7583618759905082,-0.3701808313512869,0.9517215483530664,0.43814818743720435,-0.16079968049764679,0.3192105381530642,-0.9586980828436685,0.47132836417373997,-0.14506066678856186,-0.5556991462506127,0.8668236844266883,0.24113729392911798,0.04848016572140831,0.11464369935596913,-0.8783450073588739,0.2771208750565576,0.06438115334625046,-0.1900407700640641,-0.8395543741892202,0.9604180727246712,-0.9023122907016307,0.1668273258502217,-0.8187345992773816,0.9647326178866094,0.5984280017233,-0.34242885193527295,0.4907029490644273,-0.994963415944195,0.6278566252911053,-0.3274223786699346,0.4401430224960407,-0.28821522298985053,-0.6171615912256156,-0.12612563355256998,0.4543874744042692,0.5516983689095339,0.3644978303573621,0.4063896090350987,-0.6916139401821607,-0.511121396895293,-0.2523457280339395,0.5649112655126423,-0.6460430401349588,0.349621372332016,0.4208895277156869
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0.7270267562994759,0.9470697190130275,-0.3391548609838362,0.9804983908245347,0.02035084333168298,0.9555985806128394,0.4413401844117143,-0.8444696962887723,0.7131500886813722,-0.881372490362233,0.6599831458849822,-0.7638152020777741,0.7511459686759877,-0.4819098543316285,0.9750004046778196,-0.06604556340444333,-0.4638968692589809,0.26749882862458735,-0.5274313005356082,-0.42521885209815263,0.9579574442133532,-0.07276868355432009,0.97887195201859,0.35592745507547346,-0.7909677119144167,0.6448265472400012,-0.8335894554104478,-0.30525259494526935,-0.9957676088732885,0.1856397238857913,-0.9411759725704149,0.6269336254811688,-0.776570283533293,0.568289629767975,0.0561374139337882,0.9444344598159944,0.47318824456530995,-0.8631065251212173,0.7377939016960925,-0.8977233174019883,0.5253219888177297,-0.7576618470502963,0.30623968102383303,-0.499336723324618,0.2358130209505226,0.8359342603780351,-0.9994725448489118,0.9703616456663992,-0.9991716863513785,-0.1251698050175192,-0.08598735650007168,-0.19737967342465876,-0.44608748991379277,0.6795631096835295,-0.5103349969029011
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0.7270267562994759,0.9470697190130275,-0.3391548609838362,0.9804983908245347,0.02035084333168298,0.9555985806128394,0.4413401844117143,-0.8444696962887723,0.7131500886813722,-0.881372490362233,0.6599831458849822,-0.7638152020777741,0.7511459686759877,-0.4819098543316285,0.9750004046778196,-0.06604556340444333,-0.4638968692589809,0.26749882862458735,-0.5274313005356082,-0.42521885209815263,0.9579574442133532,-0.07276868355432009,0.97887195201859,0.35592745507547346,-0.7909677119144167,0.6448265472400012,-0.8335894554104478,-0.30525259494526935,-0.9957676088732885,0.1856397238857913,-0.9411759725704149,0.6269336254811688,-0.776570283533293,0.568289629767975,0.0561374139337882,0.9444344598159944,0.47318824456530995,-0.8631065251212173,0.7377939016960925,-0.8977233174019883,0.5253219888177297,-0.7576618470502963,0.30623968102383303,-0.499336723324618,0.2358130209505226,0.8359342603780351,-0.9994725448489118,0.9703616456663992,-0.9991716863513785,-0.1251698050175192,-0.08598735650007168,-0.19737967342465876,-0.44608748991379277,0.6795631096835295,-0.5103349969029011
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,-0.22409894347229967,0.2897653247384941,-0.974843621404164,0.36718577036348227,0.8522923238654644,-0.7492351709563533,-0.5173217048431816,-0.09542885100095067,-0.2435441537357911,0.021238808173646012,0.6674628258413081,-0.7890147472295311,0.7262124030410263,0.9935511246362645,-0.3986935456257831,-0.10670016662073661,-0.5075931258152773,0.18964083129783446,-0.40371540379219634,-0.3794517647881545,0.971811437112645,0.9185614862588488,0.10968702525915,0.4014471184447352,-0.8686094366471648,0.6524374681640519,-0.8049399679500471,-0.3023944113412523,0.33081487794904696,-0.9991716863513785,-0.941449376425607,0.5543743361791608,-0.8011436155469337,0.6475963386538773,0.8830985180837787,0.19073238090728015,0.4751164136323734,-0.9062760739954243,0.7123186740863705,-0.85083598096298,0.7421541968137826,0.9084107645871902,-0.9784534628188842,0.9910848718142533,-0.9958488438257794,-0.6652225388437302,0.08838369930580556,-0.4169542711121703,0.20387444711548072,-0.21304355916449808,-0.12656332644887724,-0.09771809995577739,-0.4902608213406995,0.6721930835534681,-0.3853381907718297
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0.7270267562994759,0.9470697190130275,-0.3391548609838362,0.9804983908245347,0.02035084333168298,0.9555985806128394,0.4413401844117143,-0.8444696962887723,0.7131500886813722,-0.881372490362233,0.6599831458849822,-0.7638152020777741,0.7511459686759877,-0.4819098543316285,0.9750004046778196,-0.06604556340444333,-0.4638968692589809,0.26749882862458735,-0.5274313005356082,-0.42521885209815263,0.9579574442133532,-0.07276868355432009,0.97887195201859,0.35592745507547346,-0.7909677119144167,0.6448265472400012,-0.8335894554104478,-0.30525259494526935,-0.9957676088732885,0.1856397238857913,-0.9411759725704149,0.6269336254811688,-0.776570283533293,0.568289629767975,0.0561374139337882,0.9444344598159944,0.47318824456530995,-0.8631065251212173,0.7377939016960925,-0.8977233174019883,0.5253219888177297,-0.7576618470502963,0.30623968102383303,-0.499336723324618,0.2358130209505226,0.8359342603780351,-0.9994725448489118,0.9703616456663992,-0.9991716863513785,-0.1251698050175192,-0.08598735650007168,-0.19737967342465876,-0.44608748991379277,0.6795631096835295,-0.5103349969029011
6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,0.7338563821173814,0.9470697190130275,-0.14550003380861354,0.9806944276542172,0.9006401723847685,0.7642697192987803,0.4413401844117143,-0.8497834172351859,0.7131500886813722,-0.881372490362233,0.6674628258413082,-0.6124875656583851,0.7583618759905082,0.9979763335477044,0.3492052847228183,-0.056064261373954594,-0.4815206960416738,0.2771208750565576,-0.5359007644229463,-0.23692904868467468,0.9582438755126972,0.9371691958992333,0.7009458856163246,0.35592745507547346,-0.7970466407920116,0.6448265472400012,-0.8335894554104478,-0.10898675223987134,0.511703992453149,-0.5755504782013432,-0.8552814027334656,0.4507550558910988,-0.6359228165940027,0.3934908663478909,0.884035126468919,0.7874881747125294,0.47406896916587343,-0.8686094366471648,0.7384685587295879,-0.8981634281625466,0.9998433086476912,0.908749110373804,-0.9918238669092151,0.995619970255593,-0.9817866687932767,-0.01016696214409225,-0.5212504243752075,0.3209409832367087,-0.5740969614310395,-0.13508473455902084,-0.08598735650007168,-0.19737967342465876,-0.4550149301433047,0.6868651800689234,-0.5103349969029011
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,-0.9537802521896863,-0.9507275640659079,0.20300486381875216,-0.999208961230909,0.8527565521308731,0.9932880410042931,-0.6430653250047381,0.9999071213613027,-0.9109471591078868,0.9987723565872102,0.6448265472400012,-0.6883440203992383,0.8702927222980654,-0.9999863651841218,-0.9052402898028793,0.14322210879319272,-0.8427593539586935,0.5570225467662173,-0.8750670286215942,-0.695563326462902,0.8653239416229412,-0.9998841469978862,-0.9009460988910681,0.13331820697883606,-0.8373344009738802,0.5486898605815876,-0.8701833387866973,-0.4024610709774971,-0.09542885100095067,0.3316528972032494,-0.9702554187151453,0.4507550558910988,-0.7702312540473075,0.3934908663478909,-0.9428286895055271,-0.9955991866778711,0.4694928736810461,-0.9751482017627586,0.8050716964734628,-0.9871918841480437,0.9147423578045313,-0.8406564913356255,0.9592753929358835,-0.9921699600893009,0.939524893748256,-0.535301708830068,0.9891770065471847,-0.8478646592749066,0.9964679075571249,-0.42169058630093414,0.023714103593462862,-0.4781036086572096,-0.7722588196467437,0.9772678934981976,-0.8108331849671466
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,-0.9537802521896863,-0.9507275640659079,0.20300486381875216,-0.999208961230909,0.8527565521308731,0.9932880410042931,-0.6430653250047381,0.9999071213613027,-0.9109471591078868,0.9987723565872102,0.6448265472400012,-0.6883440203992383,0.8702927222980654,-0.9999863651841218,-0.9052402898028793,0.14322210879319272,-0.8427593539586935,0.5570225467662173,-0.8750670286215942,-0.695563326462902,0.8653239416229412,-0.9998841469978862,-0.9009460988910681,0.13331820697883606,-0.8373344009738802,0.5486898605815876,-0.8701833387866973,-0.4024610709774971,-0.09542885100095067,0.3316528972032494,-0.9702554187151453,0.4507550558910988,-0.7702312540473075,0.3934908663478909,-0.9428286895055271,-0.9955991866778711,0.4694928736810461,-0.9751482017627586,0.8050716964734628,-0.9871918841480437,0.9147423578045313,-0.8406564913356255,0.9592753929358835,-0.9921699600893009,0.939524893748256,-0.535301708830068,0.9891770065471847,-0.8478646592749066,0.9964679075571249,-0.42169058630093414,0.023714103593462862,-0.4781036086572096,-0.7722588196467437,0.9772678934981976,-0.8108331849671466
8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,-0.536275638567084,-0.44933280628083877,-0.47553692799599256,-0.22409894347229967,-0.8485702747846052,-0.36729133045469653,-0.9103083425574565,0.22254651323816765,-0.9377236444023316,0.4088927393988798,0.7384685587295879,-0.9755486475810826,0.8775825618903728,0.2797536992406465,-0.9947909462457954,0.1521925881673894,-0.8783450073588739,0.08070844845480062,-0.7679114921698744,-0.948733218843107,0.9210609940028851,0.3742033443601112,-0.9796445036100314,0.2501027020296252,-0.9216800341052034,0.17981297767299934,-0.8280240234935596,-0.8464080412157756,-0.9746452757206577,0.39593899065726024,-0.9371528912227167,0.8455588244661173,-0.9096285273579443,0.9336336440746373,0.5839106591336403,-0.9038494243996021,0.4730825257976292,-0.9874797699088649,0.40848744088415717,-0.9375692870090642,-0.9410263090291437,-0.2902350434431902,-0.5852028627605609,-0.3583150164229274,-0.4153390737160569,-0.8888823558120248,0.9031668604135663,-0.8536273114249745,0.9696768065242314,-0.4744850818747851,-0.47697844892431784,-0.29319240738009467,-0.4099406389623056,0.9381220202923108,-0.22366613744346336
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,-0.9724626170825404,-0.9650343229592003,-0.1943299064553348,-0.9989976346155036,0.9994043287744588,0.10246922581532364,-0.6434940784925162,0.9793390768806984,-0.8223757898643379,0.21857336778525918,0.7316888688738209,-0.28518905924502064,0.9047516632199635,-0.868169014693789,0.3728963480615721,0.21264036085865515,-0.7722588196467437,0.462485366875301,0.26135498436870713,-0.31381055935888247,0.8915682881953289,-0.8528925418792922,0.4005605722023331,0.18323516079655733,-0.752854946567295,0.43568244627671204,0.29019032263813715,-0.009203543268808336,0.08838369930580556,0.9988159580766447,-0.7990560856092117,0.25477113377824384,-0.6124875656583851,0.9861923022788637,-0.9715051945012443,0.10195111711990924,0.4743947171621731,-0.9177545059662758,0.6894984329517471,-0.015573657959446957,-0.18043044929108393,-0.40317238154879287,0.8834116280495273,-0.6299593147913272,-0.06367810232220862,0.8513999474855263,-0.34340117609649257,0.6831946599240527,-0.9973040749182293,-0.24339926340793144,-0.15509505627523837,0.7839144235242133,-0.4902608213406995,-0.2307350591400076,0.5927150739007817
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,-0.9724626170825404,-0.9650343229592003,-0.1943299064553348,-0.9989976346155036,0.9994043287744588,0.10246922581532364,-0.6434940784925162,0.9793390768806984,-0.8223757898643379,0.21857336778525918,0.7316888688738209,-0.28518905924502064,0.9047516632199635,-0.868169014693789,0.3728963480615721,0.21264036085865515,-0.7722588196467437,0.462485366875301,0.26135498436870713,-0.31381055935888247,0.8915682881953289,-0.8528925418792922,0.4005605722023331,0.18323516079655733,-0.752854946567295,0.43568244627671204,0.29019032263813715,-0.009203543268808336,0.08838369930580556,0.9988159580766447,-0.7990560856092117,0.25477113377824384,-0.6124875656583851,0.9861923022788637,-0.9715051945012443,0.10195111711990924,0.4743947171621731,-0.9177545059662758,0.6894984329517471,-0.015573657959446957,-0.18043044929108393,-0.40317238154879287,0.8834116280495273,-0.6299593147913272,-0.06367810232220862,0.8513999474855263,-0.34340117609649257,0.6831946599240527,-0.9973040749182293,-0.24339926340793144,-0.15509505627523837,0.7839144235242133,-0.4902608213406995,-0.2307350591400076,0.5927150739007817
7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,-0.4626822214310214,0.231852489381905,-0.7805681801691837,0.18196223506084314,0.31574375491924334,-0.9244717749141217,-0.675319901374571,0.1141761752318889,-0.4403768442844527,0.900253854747306,0.7282715431826874,-0.9956407047478368,0.692390057943395,-0.25763549521495366,-0.5628526954081521,-0.15890718364824408,-0.4505568419773402,0.12546480735958088,0.9913832839872344,-0.81295203709989,0.9958623565014509,-0.8280240234935596,0.116899045345256,0.527297090852345,-0.9255133950087845,0.7451744023448704,0.6627054794239844,-0.8415810124562212,0.9977982791785807,-0.7023970575027135,-0.9380673060022585,0.9629163869490754,-0.9976611297666176,-0.06279172292408176,-0.7983644823688776,0.06611867120343093,0.48329654205204586,-0.9050039388664888,0.7102099032535508,0.7000201498508081,0.4241790073369969,-0.00019428756305319821,0.5868532072224946,-0.2817085266542984,-0.9579148059017156,-0.7566754861979647,0.2291850887558902,-0.5420150349464445,0.843377065018043,-0.20553366209640192,-0.1341777605798519,0.9916898246187664,-0.47273241907430985,-0.8785572023484806,0.9877990072285869
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,-0.9724626170825404,-0.9650343229592003,-0.1943299064553348,-0.9989976346155036,0.9994043287744588,0.10246922581532364,-0.6434940784925162,0.9793390768806984,-0.8223757898643379,0.21857336778525918,0.7316888688738209,-0.28518905924502064,0.9047516632199635,-0.868169014693789,0.3728963480615721,0.21264036085865515,-0.7722588196467437,0.462485366875301,0.26135498436870713,-0.31381055935888247,0.8915682881953289,-0.8528925418792922,0.4005605722023331,0.18323516079655733,-0.752854946567295,0.43568244627671204,0.29019032263813715,-0.009203543268808336,0.08838369930580556,0.9988159580766447,-0.7990560856092117,0.25477113377824384,-0.6124875656583851,0.9861923022788637,-0.9715051945012443,0.10195111711990924,0.4743947171621731,-0.9177545059662758,0.6894984329517471,-0.015573657959446957,-0.18043044929108393,-0.40317238154879287,0.8834116280495273,-0.6299593147913272,-0.06367810232220862,0.8513999474855263,-0.34340117609649257,0.6831946599240527,-0.9973040749182293,-0.24339926340793144,-0.15509505627523837,0.7839144235242133,-0.4902608213406995,-0.2307350591400076,0.5927150739007817
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,-0.5695993893834319,-0.6334613253642747,-0.29128928172134555,-0.40686393761794126,0.5956343152752086,0.22030638553844242,-0.9739306563838847,0.5682896297679736,-0.9027062216819091,0.7958149698139441,0.8253356149096782,-0.9280727102093326,0.9450659587140423,-0.8514581807101873,-0.9907512989292474,0.30967986406729925,-0.8686094366471648,0.5062202572327784,0.5349306910159652,-0.9548646163796264,0.9159208695857856,-0.8068259031699938,-0.9767389346823623,0.2327032588572978,-0.8262338476412724,0.43568244627671204,0.60073942634101,-0.8426595903937233,0.939524893748256,0.7210481538680822,-0.9378731452044939,0.9274784307440359,-0.990436984097473,0.33081487794904696,-0.9341106490547945,-0.9987053933630772,0.4810537916551721,-0.9455853660092718,0.6577263381283927,0.36852859319446796,0.9858965815825497,-0.2790643333072174,0.8522923238654644,-0.4783366120376164,-0.5617192758811499,-0.6432581688907754,0.990966149974821,-0.7923711532622013,-0.17955679797714189,-0.311193830811775,-0.2037078226329161,0.963655948627356,-0.5075931258152773,-0.5335843865891192,0.884035126468919
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,0.8329544506226031,0.9224682739361195,0.6721930835534694,0.6877794915591997,-0.9107638766871473,0.9604180727246712,0.9914983338906672,-0.6539796360890286,0.9807811689476358,-0.9526833244002695,0.7316888688738209,-0.397878873789916,0.9447386065426066,0.0012404049380560205,0.6493450192505635,0.28972196104256176,-0.9586980828436686,0.5816830894638835,-0.11531716371127018,-0.5639850575694101,0.8658247218821449,0.1900768325893095,0.4940335121728884,0.1037492946472352,-0.8877292517787501,0.41759450395835795,0.07435702181060298,-0.18218056297460225,0.9888373426941459,-0.6543155223459515,-0.9027257145071612,0.13717711210090727,-0.7168010572865429,0.9647326178866094,-0.22287201005983212,0.8032447871234472,0.49682488000790903,-0.9980532934961419,0.749162183048626,-0.3349708452198571,0.3005925437436371,0.6579553569375698,0.2670709068262131,0.38133538440836307,-0.7811230330551143,-0.010136963690066059,-0.8295578972636638,0.311454102219766,0.187384867834179,-0.5358625118830126,-0.09591599176270867,0.5657031506735328,-0.7785731816204325,0.3775665710972933,0.27099418338501813
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,0.4741352748678633,0.7406126229086206,-0.6787200473200125,0.8304871400615959,-0.9817866687932767,0.8162385236075703,0.059566352550190355,-0.7142656520272002,0.23185248938190414,0.6603167082440802,0.7109135380122773,-0.7097925563621208,0.8056644713531409,-0.9890733923119932,0.8404185589845872,0.016415589449684905,-0.6833848035833363,0.18964083129783446,0.6921226034677119,-0.4342483461183005,0.9570924037216496,-0.8832895666977755,0.6115792359306592,0.3489180300081662,-0.8877292517787501,0.5062202572327784,0.41179751556429955,-0.2985792708002382,-0.46067858741136253,0.7855209834229068,-0.9403248374505898,0.4685166713003771,-0.8670267214458025,0.9074467814501962,-0.8056862298535226,0.4899697902889966,0.4815446632050098,-0.9452595191545095,0.6262987125828495,0.27484232910668605,0.2666429323599373,-0.9592623649354689,0.9006401723847685,-0.9937304475253387,0.4825270293251048,0.9904433457115737,-0.641507990222383,0.9514937573635639,-0.8006117624589936,-0.31267599203210067,-0.24118205047814378,0.9316056620158971,-0.47273241907430985,-0.4464848914122656,0.8544159365101233
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,0.033975094295242265,0.5596651057060105,-0.8891911526253609,0.5454966937880787,-0.9782697014065075,-0.4591012638431009,-0.3367643138940069,-0.2817085266542984,0.11373498957011671,-0.5469859627942356,0.7775727187509279,-0.9841275769785145,0.7667713956599618,-0.9961337256638667,-0.6988568171966523,-0.046646740036538806,-0.5500206639064251,0.39933952940627304,-0.7679114921698744,-0.9280727102093327,0.9906301689599851,-0.7973147490586094,-0.9720470973200667,0.49108628540041327,-0.9096285273579445,0.8253356149096782,-0.9908714224492672,-0.9342690856742935,0.4088927393988798,0.9651986779105415,-0.849443078261628,0.9973231505136012,-0.9951619033238304,0.9336336440746373,-0.8074596292589573,-0.9679154710574962,0.4762071525381797,-0.9024352450431073,0.8156178970791806,-0.9884365798093891,0.862318872287684,-0.9583876647451083,0.9429026669999138,-0.9859273015453156,0.8064094939122546,-0.38604278914922247,0.8549168984599704,-0.7537815793026434,0.9683606998774463,-0.20349762685697612,0.03333015263528731,-0.47776981883751846,-0.6150023765255744,0.9031998091484483,-0.8166453193414427
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,0.864412969677983,0.9844089648851007,0.05395542056264975,0.9029610567595691,-0.37059332583764143,0.9014106760193721,0.8725566447903148,-0.999379768101426,0.9931849187581927,0.021238808173646012,-0.09904103659872802,-0.9913541739488259,0.49843822218724737,-0.954732612565387,0.5015509855880501,-0.4193903695934239,-0.04237628725718146,-0.039193631772987486,0.9984115976002873,-0.886258343877352,0.7654860224432947,-0.9988499829546511,0.7677938345478984,-0.08267918520550453,-0.38239691771268025,0.3058169083782893,0.9185614862588488,-0.4512840075505512,-0.27516333805159693,-0.4480736161291701,-0.9890646357014719,0.8120235554478855,-0.8568887533689473,0.594920663309892,-0.7844650406105702,0.9972331727730475,0.5126138888305647,-0.84862944371303,0.8026925521782768,0.5170712323821135,-0.782230889887116,-0.9594908887936465,0.9820880064535819,-0.9941776251838151,0.202135120387182,0.5156967065400885,-0.8505252989404073,0.8048309784133031,0.5139913848889341,-0.05878507051670974,-0.02277170469911355,0.9973512054532254,-0.43711544130702784,-0.8535873269017975,0.8932061115093225
7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,-0.06597042046272987,0.033975094295242265,-0.7142656520272002,0.28305859615093654,-0.354924266788705,0.4677318402470736,-0.5990373720407725,-0.2528010840049025,-0.08591232799733246,0.5820442524021224,0.7384685587295879,-0.9997668877129283,0.8837407636619335,0.42048665736974894,0.9590241347020938,0.153902206548185,-0.8686094366471648,0.6524374681640519,-0.17467362505704512,-0.9926167167059371,0.9260454613041876,0.5089647068650103,0.9825182503434957,0.2517773463398241,-0.9137372031415447,0.7248360107409052,-0.2720996009693439,-0.9306567445079943,-0.9623648798313102,-0.8395543741892202,-0.8500651494417262,0.9416876258196776,-0.9999987317275395,0.8609666164623055,0.7082255770092807,0.9978398235986339,0.48600813127063647,-0.9863513659120617,0.8742051098422645,-0.5043027130639268,0.8342233605065102,-0.141818622877,-0.6857067929189065,0.4022577981085729,0.12094359992847413,0.6497515570628117,-0.9994106501607972,0.9531662262589762,-0.6656134553337595,-0.45832437393538045,0.13411102286021737,0.3900682494812128,-0.8585264337421017,0.4769373749033424,-0.15494747653768323
