V1,V2,V3,V4,V1*V2,V1*V3,V1*V4,V2*V3,V2*V4,V3*V4
1.742,-4.809,8.2142,-2.0659,-8.377278,14.3091364,-3.5987978000000003,-39.5020878,9.934913100000001,-16.96971578
-1.5222,10.8409,2.7827,-4.0974,-16.502017979999998,-4.235825940000001,6.237062280000001,30.16697243,-44.419503660000004,-11.401834980000002
-1.3,10.2678,-2.953,-5.8638,-13.348139999999999,3.8388999999999998,7.622940000000001,-30.320813399999995,-60.20832564,17.3158014
3.4246,-0.14693,0.80342,0.29136,-0.503176478,2.751392132,0.997791456,-0.1180465006,-0.042809524800000005,0.23408445120000002
2.5503,-4.9518,6.3729,-0.41596,-12.628575540000002,16.25280687,-1.060822788,-31.55732622,2.059750728,-2.6508714839999996
1.5691,6.3465,-0.1828,-2.4099,9.95829315,-0.28683147999999997,-3.78137409,-1.1601401999999998,-15.294430349999999,0.44052971999999996
1.3087,4.9228,2.0013,0.22024,6.4424683599999994,2.61910131,0.288228088,9.851999639999999,1.0841974719999998,0.440766312
5.1776,8.2316,-3.2511,-1.5694,42.61993216,-16.832895360000002,-8.12572544,-26.761754760000002,-12.91867304,5.1022763399999995
2.229,9.6325,-3.1123,-2.7164,21.4708425,-6.9373167,-6.054855600000001,-29.97922975,-26.165723000000003,8.45425172
5.6272,10.0857,-4.2931,-3.8142,56.75425104,-24.15813232,-21.46326624,-43.29891867,-38.468876939999994,16.37474202
1.2138,8.7986,-2.1672,-0.74182,10.67974068,-2.6305473599999996,-0.9004211160000001,-19.06832592,-6.526977452000001,1.6076723039999998
0.3798,0.7098,0.7572,-0.4444,0.26958204,0.28758456,-0.16878312,0.53746056,-0.31543512,-0.33649968
0.5415,6.0319,1.6825,-0.46122,3.26627385,0.91107375,-0.24975063,10.148671750000002,-2.782032918,-0.7760026500000001
4.0524,5.6802,-1.9693,0.026279,23.018442479999997,-7.980391319999999,0.10649301959999999,-11.18601786,0.1492699758,-0.0517512347
4.7285,2.1065,-0.28305,1.5625,9.960585250000001,-1.3384019250000003,7.38828125,-0.5962448250000001,3.29140625,-0.44226562500000005
3.4359,0.66216,2.1041,1.8922,2.275115544,7.22947719,6.501409980000001,1.3932508559999999,1.252939152,3.9813780199999997
0.86816,10.2429,-1.4912,-4.0082,8.892476064,-1.294600192,-3.4797589120000008,-15.274212480000001,-41.05559178000001,5.977027840000001
3.359,9.8022,-3.8209,-3.7133,32.9255898,-12.8344031,-12.4729747,-37.45322598,-36.39850926,14.18814797
3.6702,2.9942,0.85141,0.30688,10.98931284,3.124844982,1.1263109759999999,2.5492918220000003,0.9188600960000001,0.2612807008
1.3349,6.1189,0.46497,0.49826,8.16811961,0.620688453,0.6651272739999999,2.845104933,3.048803114,0.23167595219999998
3.1887,-3.4143,2.7742,-0.2026,-10.887178409999999,8.84609154,-0.64603062,-9.47195106,0.69173718,-0.56205292
2.4527,2.9653,0.20021,-0.056479,7.27299131,0.491055067,-0.1385260433,0.593682713,-0.1674771787,-0.011307660590000001
3.9121,2.9735,0.92852,0.60558,11.63262935,3.632463092,2.369089518,2.76095422,1.80069213,0.5622931416
3.9364,10.5885,-3.725,-4.3133,41.6805714,-14.66309,-16.97887412,-39.4421625,-45.67137705,16.0670425
3.9414,-3.2902,3.1674,1.0866,-12.96799428,12.48399036,4.2827252399999995,-10.42137948,-3.57513132,3.44169684
3.6922,-3.9585,4.3439,1.3517,-14.6155737,16.03854758,4.99074674,-17.195328149999998,-5.350704449999999,5.871649629999999
5.681,7.795,-2.6848,-0.92544,44.283395,-15.2523488,-5.25742464,-20.928016,-7.2138048,2.4846213120000002
0.77124,9.0862,-1.2281,-1.4996,7.007640888,-0.947159844,-1.156551504,-11.15876222,-13.62566552,1.84165876
3.5761,9.7753,-3.9795,-3.4638,34.95745033,-14.23108995,-12.38689518,-38.900806349999996,-33.85968414,13.784192099999999
1.602,6.1251,0.52924,0.47886,9.8124102,0.8478424800000001,0.76713372,3.241647924,2.933065386,0.25343186640000004
2.6682,10.216,-3.4414,-4.0069,27.2583312,-9.18234348,-10.69121058,-35.1573424,-40.934490399999994,13.789345659999999
2.0007,1.8644,2.6491,0.47369,3.7301050800000004,5.30005437,0.947711583,4.93898204,0.883147636,1.2548521789999998
0.64215,3.1287,4.2933,0.64696,2.009094705,2.7569425950000004,0.415445364,13.43244771,2.0241437519999996,2.7775933680000002
4.3848,-3.0729,3.0423,1.2741,-13.47405192,13.339877040000001,5.5866736800000005,-9.34868367,-3.9151818900000004,3.87619443
0.77445,9.0552,-2.4089,-1.3884,7.012799639999999,-1.8655726049999999,-1.07524638,-21.81307128,-12.57223968,3.3445167600000003
0.96574,8.393,-1.361,-1.4659,8.105455820000001,-1.3143721400000001,-1.415678266,-11.422873000000001,-12.303298700000001,1.9950899
3.0948,8.7324,-2.9007,-0.96682,27.025031520000002,-8.977086360000001,-2.9921145360000003,-25.33007268,-8.442658968,2.804454774
4.9362,7.6046,-2.3429,-0.85302,37.53782652,-11.565022980000002,-4.210677324000001,-17.81681734,-6.486875892,1.9985405580000002
-1.9458,11.2217,1.9079,-3.4405,-21.83518386,-3.7123918199999997,6.6945249,21.40988143,-38.60825885,-6.56412995
5.7403,-0.44284,0.38015,1.3763,-2.542034452,2.182175045,7.900374890000001,-0.168345626,-0.6094806920000001,0.523200445
-2.6989,12.1984,0.67661,-8.5482,-32.92226176,-1.8261027290000003,23.07073698,8.253559424,-104.27436287999998,-5.783797602
1.1472,3.5985,1.9387,-0.43406,4.1281992,2.2240766400000003,-0.497953632,6.97641195,-1.56196491,-0.841512122
2.9742,8.96,-2.9024,-1.0379,26.648832000000006,-8.632318080000001,-3.08692218,-26.005504000000002,-9.299584000000001,3.0124009600000003
4.5707,7.2094,-3.2794,-1.4944,32.95200458,-14.98915358,-6.83045408,-23.64250636,-10.773727359999999,4.90073536
0.1848,6.5079,2.0133,-0.87242,1.2026599199999999,0.37205784,-0.16122321599999997,13.102355070000002,-5.677622118,-1.756443186
0.87256,9.2931,-0.7843,-2.1978,8.108787336,-0.684348808,-1.917712368,-7.288578330000001,-20.424375180000002,1.72373454
0.39559,6.8866,1.0588,-0.67587,2.724270094,0.41885069199999997,-0.26736741329999997,7.29153208,-4.654446342,-0.7156111559999999
3.8384,6.1851,-2.0439,-0.033204,23.740887840000003,-7.84530576,-0.1274502336,-12.64172589,-0.2053700604,0.06786565559999999
2.8209,7.3108,-0.81857,-1.8784,20.62303572,-2.309104113,-5.29877856,-5.984401556000001,-13.732606720000001,1.5376018880000002
2.5817,9.7546,-3.1749,-2.9957,25.18345082,-8.19663933,-7.73399869,-30.96987954,-29.22185522,9.51104793
3.8213,0.23175,2.0133,2.0564,0.885586275,7.69342329,7.8581213199999995,0.46658227500000005,0.4765707,4.14015012
0.3798,0.7098,0.7572,-0.4444,0.26958204,0.28758456,-0.16878312,0.53746056,-0.31543512,-0.33649968
3.4893,6.69,-1.2042,-0.38751,23.343417000000002,-4.2018150599999995,-1.3521386430000002,-8.056098,-2.5924419000000003,0.466639542
-1.7781,0.8546,7.1303,0.027572,-1.51956426,-12.67838643,-0.0490257732,6.0935543800000005,0.0235630312,0.1965966316
2.0962,2.4769,1.9379,-0.040962,5.19207778,4.06222598,-0.08586454439999999,4.79998451,-0.1014587778,-0.07938025979999999
0.94732,-0.57113,7.1903,-0.67587,-0.5410428716000001,6.811514996,-0.6402651684,-4.106596039,0.3860096331,-4.859708060999999
2.8261,9.4007,-3.3034,-1.0509,26.56731827,-9.33573874,-2.9699484899999997,-31.05427238,-9.87919563,3.4715430599999997
0.007125,8.3661,0.50781,-3.8155,0.0596084625,0.00361814625,-0.027185437500000003,4.248389241,-31.920854549999998,-1.937549055
0.96788,7.1907,1.2798,-2.4565,6.959734716,1.238692824,-2.37759722,9.20265786,-17.66395455,-3.1438287000000003
4.7432,2.1086,0.1368,1.6543,10.00151152,0.64886976,7.84667576,0.28845648,3.48825698,0.22630824000000002
3.6575,7.2797,-2.2692,-1.144,26.625502750000003,-8.299599,-4.18418,-16.519095240000002,-8.3279768,2.5959648
3.8832,6.4023,-2.432,-0.98363,24.86141136,-9.4439424,-3.819632016,-15.570393600000001,-6.297494349,2.39218816
3.4776,8.811,-3.1886,-0.92285,30.641133599999996,-11.08867536,-3.2093031599999997,-28.0947546,-8.13123135,2.94259951
1.1315,7.9212,1.093,-2.8444,8.962837799999999,1.2367294999999998,-3.2184386,8.6578716,-22.53106128,-3.1089291999999995
2.8237,2.8597,0.19678,0.57196,8.074934890000002,0.555647686,1.615043452,0.5627317660000001,1.6356340120000001,0.11255028880000001
1.9321,6.0423,0.26019,-2.053,11.67432783,0.5027130989999999,-3.9666012999999998,1.5721460369999998,-12.4048419,-0.5341700699999999
3.0632,-3.3315,5.1305,0.8267,-10.2050508,15.7157476,2.53234744,-17.092260749999998,-2.75415105,4.24138435
-1.8411,10.8306,2.769,-3.0901,-19.940217660000002,-5.0980059,5.68918311,29.989931400000003,-33.46763706,-8.556486900000001
2.8084,11.3045,-3.3394,-4.4194,31.7475578,-9.37837096,-12.41144296,-37.750247300000005,-49.95910730000001,14.758144360000001
2.5698,-4.4076,5.9856,0.078002,-11.32665048,15.38179488,0.2004495396,-26.38213056,-0.3438016152,0.4668887712
-0.12624,10.3216,-3.7121,-6.1185,-1.302998784,0.46861550399999996,0.7723994399999999,-38.31481136,-63.1527096,22.712483849999998
3.3756,-4.0951,4.367,1.0698,-13.823419560000001,14.7412452,3.61121688,-17.8833017,-4.380937980000001,4.6718166000000005
-0.048008,-1.6037,8.4756,0.75558,0.0769904296,-0.4068966048,-0.036273884640000004,-13.592319719999999,-1.211723646,6.403993848
0.5706,-0.0248,1.2421,-0.5621,-0.01415088,0.70874226,-0.32073426000000005,-0.030804079999999998,0.01394008,-0.6981844100000001
0.88444,6.5906,0.55837,-0.44182,5.828990264000001,0.49384476280000006,-0.3907632808,3.6799933220000005,-2.911858892,-0.24669903340000002
3.8644,3.7061,0.70403,0.35214,14.32185284,2.720653532,1.360809816,2.6092055830000005,1.305066054,0.24791712420000003
1.2999,2.5762,2.0107,-0.18967,3.3488023800000004,2.61370893,-0.246552033,5.17996534,-0.48862785400000003,-0.381369469
2.0051,-6.8638,8.132,-0.2401,-13.762605380000002,16.3054732,-0.48142451,-55.8164216,1.6479983800000002,-1.9524932
4.9294,0.27727,0.20792,0.33662,1.3667747380000002,1.024920848,1.6593346279999999,0.0576499784,0.0933346274,0.06999003039999999
2.8297,6.3485,-0.73546,-0.58665,17.964350449999998,-2.0811311619999997,-1.660043505,-4.66906781,-3.7243475249999998,0.431457609
2.565,8.633,-2.9941,-1.3082,22.143644999999996,-7.6798665,-3.355533,-25.8480653,-11.2936906,3.9168816200000003
2.093,8.3061,0.022844,-3.2724,17.3846673,0.047812492,-6.849133200000001,0.18974454840000002,-27.180881640000003,-0.0747547056
4.6014,5.6264,-2.1235,0.19309,25.889316960000002,-9.7710729,0.888484326,-11.9476604,1.086401576,-0.41002661500000004
5.0617,-0.35799,0.44698,0.99868,-1.812037983,2.262478666,5.055018556,-0.16001437019999998,-0.3575174532,0.4463899864
-0.2951,9.0489,-0.52725,-2.0789,-2.6703303899999997,0.15559147499999998,0.61348339,-4.771032525,-18.81175821,1.096100025
3.577,2.4004,1.8908,0.73231,8.5862308,6.7633916,2.61947287,4.5386763199999995,1.757836924,1.384651748
3.9433,2.5017,1.5215,0.903,9.864953609999999,5.99973095,3.5607999,3.80633655,2.2590351,1.3739145000000001
2.6648,10.754,-3.3994,-4.1685,28.6572592,-9.05872112,-11.1082188,-36.5571476,-44.828049,14.1703989
5.9374,6.1664,-2.5905,-0.36553,36.61238336,-15.380834700000001,-2.170297822,-15.974059200000001,-2.2540041920000005,0.9469054650000001
2.0153,1.8479,3.1375,0.42843,3.72407287,6.32300375,0.8634149789999999,5.797786250000001,0.791695797,1.344199125
5.8782,5.9409,-2.8544,-0.60863,34.92179838,-16.77873408,-3.5776488659999997,-16.95770496,-3.615809967,1.737273472
-2.3983,12.606,2.9464,-5.7888,-30.2329698,-7.06635112,13.88327904,37.1423184,-72.9736128,-17.05612032
1.762,4.3682,2.1384,0.75429,7.6967684,3.7678608,1.3290589800000001,9.340958879999999,3.294889578,1.6129737359999998
4.2406,-2.4852,1.608,0.7155,-10.538739119999999,6.8188848,3.0341492999999997,-3.9962016,-1.7781605999999999,1.150524
3.4669,6.87,-1.0568,-0.73147,23.817603,-3.66381992,-2.535933343,-7.260216,-5.0251988999999995,0.7730174959999999
3.1896,5.7526,-0.18537,-0.30087,18.34849296,-0.591256152,-0.9596549520000001,-1.066359462,-1.7307847620000003,0.05577227190000001
0.81356,9.1566,-2.1492,-4.1814,7.449443495999999,-1.7485031519999998,-3.4018197839999997,-19.67936472,-38.28740723999999,8.98666488
0.52855,0.96427,4.0243,-1.0483,0.5096649084999999,2.127043765,-0.554078965,3.880511761,-1.010844241,-4.21867369
2.1319,-2.0403,2.5574,-0.061652,-4.349715569999999,5.45212106,-0.13143589879999998,-5.217863219999999,0.12578857559999998,-0.1576688248
0.33111,4.5731,2.057,-0.18967,1.5141991410000002,0.68109327,-0.0628016337,9.4068667,-0.8673798770000001,-0.39015119
1.2746,8.8172,-1.5323,-1.7957,11.23840312,-1.95306958,-2.28879922,-13.510595559999999,-15.83304604,2.7515511100000003
2.2091,7.4556,-1.3284,-3.3021,16.47016596,-2.93456844,-7.294669109999999,-9.90401904,-24.619136759999996,4.38650964
2.5328,7.528,-0.41929,-2.6478,19.0669184,-1.061977712,-6.70634784,-3.1564151199999997,-19.9326384,1.110196062
3.6244,1.4609,1.3501,1.9284,5.29488596,4.89330244,6.989292959999999,1.9723610900000002,2.81719956,2.60353284
-1.3885,12.5026,0.69118,-7.5487,-17.3598601,-0.95970343,10.481369950000001,8.641547068,-94.37837662,-5.217510466
5.7227,5.8312,-2.4097,-0.24527,33.37020824,-13.78999019,-1.4036066289999998,-14.05144264,-1.430218424,0.5910271189999999
3.3583,10.3567,-3.7301,-3.6991,34.78090561,-12.52679483,-12.42268753,-38.63152667,-38.31046897,13.79801291
2.5227,2.2369,2.7236,0.79438,5.64302763,6.870825719999999,2.003982426,6.092420839999999,1.776948622,2.1635733679999998
0.045304,6.7334,1.0708,-0.9332,0.3050499536,0.0485115232,-0.042277692799999995,7.21012472,-6.28360888,-0.99927056
4.8278,7.7598,-2.4491,-1.2216,37.46276244,-11.82376498,-5.89764048,-19.004526180000003,-9.47937168,2.9918205600000003
1.9476,-4.7738,8.527,-1.8668,-9.29745288,16.6071852,-3.63577968,-40.706192599999994,8.91172984,-15.918203599999998
2.7659,0.66216,4.1494,-0.28406,1.8314683439999997,11.476825459999999,-0.7856815539999998,2.747566704,-0.18809316959999997,-1.178678564
-0.10648,-0.76771,7.7575,0.64179,0.0817457608,-0.8260186,-0.0683377992,-5.9555103250000005,-0.49270860089999996,4.978685925
0.72252,-0.053811,5.6703,-1.3509,-0.03887952372,4.096905156,-0.9760522680000001,-0.3051245133,0.07269327989999999,-7.6600082700000005
4.2475,1.4816,-0.48355,0.95343,6.293095999999999,-2.053878625,4.049693925,-0.71642768,1.412601888,-0.46103107649999997
3.9772,0.33521,2.2566,2.1625,1.333197212,8.974949520000001,8.600695,0.7564348860000001,0.724891625,4.8798975
3.6667,4.302,0.55923,0.33791,15.774143399999998,2.050528641,1.239014597,2.4058074599999997,1.4536888199999998,0.1889694093
2.8232,10.8513,-3.1466,-3.9784,30.63539016,-8.883481119999999,-11.23181888,-34.14470058,-43.170811920000006,12.518433439999999
-1.4217,11.6542,-0.057699,-7.1025,-16.568776139999997,0.0820306683,10.097624249999999,-0.6724356858,-82.7739555,0.4098071475
4.2458,1.1981,0.66633,0.94696,5.08689298,2.829103914,4.020602768,0.798329973,1.134552776,0.6309878568
4.1038,-4.8069,3.3491,-0.49225,-19.726556219999996,13.74403658,-2.0200955499999997,-16.09878879,2.366196525,-1.6485944750000001
1.4507,8.7903,-2.2324,-0.65259,12.752088210000002,-3.2385426800000006,-0.946712313,-19.623465720000002,-5.736461877,1.4568419160000001
3.4647,-3.9172,3.9746,0.36119,-13.57192284,13.77079662,1.251414993,-15.569303119999999,-1.414853468,1.435585774
1.8533,6.1458,1.0176,-2.0401,11.39001114,1.8859180800000002,-3.7809173299999994,6.2539660800000005,-12.53804658,-2.0760057599999997
3.5288,0.71596,1.9507,1.9375,2.526479648,6.88363016,6.83705,1.3966231720000002,1.3871725000000001,3.7794812500000003
3.9719,1.0367,0.75973,1.0013,4.11766873,3.0175715870000004,3.9770634700000005,0.787612091,1.03804771,0.760717649
3.534,9.3614,-3.6316,-1.2461,33.083187599999995,-12.8340744,-4.4037174,-33.996860240000004,-11.66524054,4.52533676
3.6894,9.887,-4.0788,-4.3664,36.4770978,-15.04832472,-16.10939616,-40.32709560000001,-43.1705968,17.80967232
3.0672,-4.4117,3.8238,-0.81682,-13.53156624,11.72835936,-2.5053503040000002,-16.869458459999997,3.603564794,-3.1233563159999997
2.6463,-4.8152,6.3549,0.003003,-12.74246376,16.81697187,0.007946838900000001,-30.60011448,-0.0144600456,0.0190837647
2.2893,3.733,0.6312,-0.39786,8.5459569,1.44500616,-0.910820898,2.3562696,-1.48521138,-0.251129232
1.5673,7.9274,-0.056842,-2.1694,12.424614019999998,-0.08908846659999999,-3.40010062,-0.45060927079999996,-17.19770156,0.1233130348
4.0405,0.51524,1.0279,1.106,2.08182722,4.15322995,4.468793,0.5296151960000001,0.5698554400000001,1.1368574000000002
4.3846,-4.8794,3.3662,-0.029324,-21.39421724,14.75944052,-0.1285740104,-16.42503628,0.1430835256,-0.0987104488
2.0165,-0.25246,5.1707,1.0763,-0.5090855900000001,10.426716550000002,2.1703589500000002,-1.305394922,-0.27172269800000004,5.56522441
4.0446,11.1741,-4.3582,-4.7401,45.19476486,-17.62717572,-19.17180846,-48.698962619999996,-52.966351409999994,20.65830382
-0.33729,-0.64976,7.6659,0.72326,0.21915755039999998,-2.5856314109999996,-0.24394836539999998,-4.980995184,-0.4699454176,5.544438834
-2.4604,12.7302,0.91738,-7.6418,-31.321384079999998,-2.2571217519999998,18.80188472,11.678430876,-97.28164235999999,-7.010434484
4.1195,10.9258,-3.8929,-4.1802,45.008833100000004,-16.03680155,-17.220333900000004,-42.53304682,-45.67202916,16.27310058
2.0193,0.82356,4.6369,1.4202,1.6630147079999997,9.36329217,2.8678098599999995,3.8187653639999994,1.169619912,6.58532538
1.5701,7.9129,0.29018,-2.1953,12.42404429,0.455611618,-3.4468405300000002,2.296165322,-17.37118937,-0.637032154
2.6415,7.586,-0.28562,-1.6677,20.038419,-0.75446523,-4.4052295500000005,-2.16671332,-12.6511722,0.47632847399999995
5.0214,8.0764,-3.0515,-1.7155,40.554834959999994,-15.322802099999999,-8.6142117,-24.6451346,-13.8550642,5.23484825
4.3435,3.3295,0.83598,0.64955,14.461683249999998,3.6310791299999994,2.8213204249999997,2.78339541,2.162676725,0.543010809
1.8238,-6.7748,8.3873,-0.54139,-12.355880240000001,15.29675774,-0.9873870820000001,-56.822280039999995,3.667808972,-4.540800347
3.9382,0.9291,0.78543,0.6767,3.6589816200000005,3.093180426,2.66497994,0.729743013,0.62872197,0.5315004809999999
2.2517,-5.1422,4.2916,-1.2487,-11.57869174,9.66339572,-2.8116977899999998,-22.068265519999997,6.42106514,-5.358920919999999
5.504,10.3671,-4.413,-4.0211,57.0605184,-24.289151999999998,-22.132134399999998,-45.75001230000001,-41.68714581,17.7451143
2.8521,9.171,-3.6461,-1.2047,26.1566091,-10.39904181,-3.4359248700000005,-33.438383099999996,-11.0483037,4.3924566700000005
1.1676,9.1566,-2.0867,-0.80647,10.691246159999999,-2.43643092,-0.941634372,-19.107077219999997,-7.384523202,1.682860949
2.6104,8.0081,-0.23592,-1.7608,20.90434424,-0.6158455679999999,-4.59639232,-1.8892709520000002,-14.10066248,0.415407936
0.32444,10.067,-1.1982,-4.1284,3.2661374800000003,-0.388744008,-1.339418096,-12.0622794,-41.5606028,4.94664888
3.8962,-4.7904,3.3954,-0.53751,-18.66435648,13.22915748,-2.094246462,-16.26532416,2.574887904,-1.825061454
2.1752,-0.8091,5.1022,-0.67975,-1.7599543199999998,11.098305439999999,-1.4785921999999998,-4.12819002,0.549985725,-3.4682204499999996
1.1588,8.9331,-2.0807,-1.1272,10.35167628,-2.4111151600000005,-1.3061993600000001,-18.58710117,-10.06939032,2.3453650400000003
4.7072,8.2957,-2.5605,-1.4905,39.04951904,-12.052785600000002,-7.0160816,-21.241139850000003,-12.36474085,3.81642525
-1.9667,11.8052,-0.40472,-7.8719,-23.217286839999996,0.795962824,15.48166573,-4.777800544,-92.92935388,3.1859153680000003
4.0552,0.40143,1.4563,0.65343,1.627878936,5.9055877599999995,2.649789336,0.584602509,0.2623064049,0.9515901089999999
2.3678,-6.839,8.4207,-0.44829,-16.1933842,19.93853346,-1.061461062,-57.58916730000001,3.0658553100000003,-3.774915603
0.33565,6.8369,0.69718,-0.55691,2.294805485,0.234008467,-0.1869268415,4.766549942,-3.807537979,-0.38826651380000005
4.3398,-5.3036,3.8803,-0.70432,-23.016563280000003,16.83972594,-3.056607936,-20.579559080000003,3.735431552,-2.7329728959999997
1.5456,8.5482,0.4187,-2.1784,13.21209792,0.6471427200000001,-3.36693504,3.57913134,-18.621398879999997,-0.91209608
1.4276,8.3847,-2.0995,-1.9677,11.96999772,-2.9972461999999997,-2.80908852,-17.60367765,-16.49857419,4.13118615
-0.27802,8.1881,-3.1338,-2.5276,-2.276455562,0.871259076,0.702723352,-25.65986778,-20.69624156,7.92099288
0.93611,8.6413,-1.6351,-1.3043,8.089207343,-1.530633461,-1.220968273,-14.129389629999999,-11.270847589999999,2.13266093
4.6352,-3.0087,2.6773,1.212,-13.945926240000002,12.40982096,5.6178624,-8.05519251,-3.6465444000000002,3.2448875999999998
1.5268,-5.5871,8.6564,-1.722,-8.53038428,13.21659152,-2.6291496,-48.364172440000004,9.6209862,-14.9063208
0.95626,2.4728,4.4578,0.21636,2.3646397279999998,4.262815828,0.2068964136,11.02324784,0.535015008,0.9644896079999999
-2.7914,1.7734,6.7756,-0.39915,-4.95026876,-18.91340984,1.11418731,12.01584904,-0.70785261,-2.70448074
5.2032,3.5116,-1.2538,1.0129,18.27155712,-6.52377216,5.270321279999999,-4.40284408,3.5568996399999997,-1.2699740199999998
3.1836,7.2321,-1.0713,-2.5909,23.02411356,-3.41059068,-8.24838924,-7.74774873,-18.737647889999998,2.7756311699999996
0.65497,5.1815,1.0673,-0.42113,3.3937270550000003,0.699049481,-0.2758275161,5.5302149499999995,-2.182085095,-0.449472049
5.6084,10.3009,-4.8003,-4.3534,57.77156756,-26.92200252,-24.415608559999995,-49.44741027,-44.84393806,20.897626019999997
1.105,7.4432,0.41099,-3.0332,8.224736,0.45414395,-3.351686,3.0590807680000003,-22.576714239999998,-1.246614868
3.9292,-2.9156,2.2129,0.30817,-11.455975519999999,8.694926679999998,1.210861564,-6.4519312399999995,-0.898500452,0.6819493929999999
1.1558,6.4003,1.5506,0.6961,7.39746674,1.7921834799999998,0.8045523800000001,9.92430518,4.45524883,1.07937266
2.5581,2.6218,1.8513,0.40257,6.7068265799999995,4.73581053,1.029814317,4.85373834,1.055458026,0.7452778409999999
2.7831,10.9796,-3.557,-4.4039,30.55732476,-9.8994867,-12.25649409,-39.054437199999995,-48.35306044,15.6646723
3.7635,2.7811,0.66119,0.34179,10.46666985,2.488388565,1.286326665,1.8388355090000001,0.950552169,0.22598813010000002
-2.6479,10.1374,-1.331,-5.4707,-26.84282146,3.5243548999999996,14.48586653,-13.4928794,-55.458674179999996,7.2815017
1.0652,8.3682,-1.4004,-1.6509,8.913806639999999,-1.49170608,-1.75853868,-11.718827280000001,-13.81506138,2.3119203600000002
-1.4275,11.8797,0.41613,-6.9978,-16.958271749999998,-0.594025575,9.989359499999999,4.943499561,-83.13176466,-2.911994514
5.7456,10.1808,-4.7857,-4.3366,58.49480447999999,-27.49671792,-24.916368959999996,-48.72225456,-44.15005728,20.75366662
5.086,3.2798,-1.2701,1.1189,16.6810628,-6.4597286,5.690725400000001,-4.16567398,3.66976822,-1.42111489
3.4092,5.4049,-2.5228,-0.89958,18.426385079999996,-8.60072976,-3.066848136,-13.63548172,-4.862139942,2.2694604240000005
-0.2361,9.3221,2.1307,-4.3793,-2.20094781,-0.50305827,1.03395273,19.862598470000002,-40.82427253,-9.330974509999999
3.8197,8.9951,-4.383,-4.0327,34.358583470000006,-16.7417451,-15.403704190000001,-39.4255233,-36.274539770000004,17.6753241
-1.1391,1.8127,6.9144,0.70127,-2.06484657,-7.8761930399999995,-0.7988166569999999,12.533732879999999,1.271192129,4.848861287999999
4.9249,0.68906,0.77344,1.2095,3.3935515940000003,3.809114656,5.9566665500000004,0.5329465664,0.83341807,0.93547568
2.5089,6.841,-0.029423,0.44912,17.1633849,-0.0738193647,1.1267971680000002,-0.20128274300000001,3.0724299200000003,-0.013214457760000001
-0.2062,9.2207,-3.7044,-6.8103,-1.9013083400000002,0.76384728,1.4042838599999998,-34.15716108,-62.79573321,25.22807532
3.946,6.8514,-1.5443,-0.5582,27.0356244,-6.0938078,-2.2026572000000004,-10.58061702,-3.82445148,0.8620282600000001
-0.278,8.1881,-3.1338,-2.5276,-2.2762918,0.8711964000000001,0.7026728000000001,-25.65986778,-20.69624156,7.92099288
1.8592,3.2074,-0.15966,-0.26208,5.96319808,-0.296839872,-0.4872591359999999,-0.512093484,-0.8405953919999999,0.0418436928
0.56953,7.6294,1.5754,-3.2233,4.345172182,0.8972375619999999,-1.835766049,12.019356759999999,-24.59184502,-5.07798682
3.4626,-4.449,3.5427,0.15429,-15.4051074,12.26695302,0.534244554,-15.7614723,-0.68643621,0.546603183
3.3951,1.1484,2.1401,2.0862,3.89893284,7.2658535099999995,7.082857619999999,2.45769084,2.39579208,4.46467662
5.0429,-0.52974,0.50439,1.106,-2.671425846,2.543588331,5.5774474000000005,-0.2671955586,-0.5858924400000001,0.55785534
3.7758,7.1783,-1.5195,0.40128,27.103825139999998,-5.7373281,1.515153024,-10.90742685,2.880508224,-0.6097449600000001
4.6562,7.6398,-2.4243,-1.2384,35.57243676,-11.28802566,-5.76623808,-18.521167140000003,-9.46112832,3.00225312
4.0948,-2.9674,2.3689,0.75429,-12.15090952,9.70017172,3.0886666920000003,-7.02947386,-2.238280146,1.7868375810000001
1.8384,6.063,0.54723,0.51248,11.146219199999999,1.0060276320000001,0.942143232,3.31785549,3.10716624,0.2804444304
2.0153,0.43661,4.5864,-0.3151,0.8799001329999999,9.24297192,-0.63502103,2.002468104,-0.137575811,-1.44517464
3.5251,0.7201,1.6928,0.64438,2.53842451,5.96728928,2.271503938,1.21898528,0.46401803799999997,1.090806464
3.757,-5.4236,3.8255,-1.2526,-20.376465200000002,14.3724035,-4.7060182,-20.7479818,6.79360136,-4.7918213
2.5989,3.5178,0.7623,0.81119,9.14241042,1.9811414699999998,2.108201691,2.68161894,2.8536041819999998,0.618370137
1.8994,0.97462,4.2265,0.81377,1.851193228,8.027814099999999,1.545674738,4.11923143,0.7931165174,3.4393989049999996
3.6941,-3.9482,4.2625,1.1577,-14.58504562,15.74610125,4.27665957,-16.8292025,-4.57083114,4.93469625
4.4295,-2.3507,1.7048,0.90946,-10.41242565,7.551411600000001,4.02845307,-4.00747336,-2.137867622,1.5504474080000001
6.8248,5.2187,-2.5425,0.5461,35.61658376,-17.352054,3.72702328,-13.26854475,2.8499320700000004,-1.3884592500000001
1.8967,-2.5163,2.8093,-0.79742,-4.772666210000001,5.32839931,-1.512466514,-7.06904159,2.0065479460000004,-2.240192006
2.1526,-6.1665,8.0831,-0.34355,-13.2740079,17.39968106,-0.7395257300000001,-49.84443615,2.118501075,-2.776949005
